121|I need to check my bag before lunch.|점심 전에 가방을 확인해야 해.|Daily life|Beginner|Use when you want to remember a small but important task.
619|A clean update matters because it shapes how confidently everyone else can make their next decision.|명확한 업데이트는 다른 사람들이 다음 결정을 얼마나 자신 있게 내릴 수 있는지에 영향을 줘요.|Work|Advanced|Use when explaining why reporting matters.
620|I've learned that a responsible status update includes not only what changed, but also what remains uncertain.|책임 있는 진행 공유에는 바뀐 것뿐 아니라 아직 불확실한 부분도 함께 담겨야 한다는 걸 배웠어요.|Work|Advanced|Use when describing mature communication at work.
621|Do we need another meeting for this?|이거 때문에 회의를 한 번 더 해야 할까?|Work|Beginner|Use when checking whether more discussion is needed.
622|I wrote down the main points from the meeting.|회의 주요 내용을 적어 뒀어.|Work|Beginner|Use when talking about simple note-taking.
623|Let's decide the next step before we leave.|가기 전에 다음 단계를 정하자.|Work|Beginner|Use when keeping a meeting practical.
624|The discussion was useful, but I think we still need a clearer owner for the next step.|논의는 유익했지만 다음 단계의 담당자는 더 명확히 정해야 할 것 같아.|Work|Intermediate|Use when pointing out what is still missing.
625|I don't mind more discussion, as long as it leads to a concrete decision.|논의가 더 길어져도 괜찮은데 결국 구체적인 결정으로 이어지기만 하면 돼.|Work|Intermediate|Use when balancing patience with practicality.
626|Meetings feel more productive when everyone understands what kind of decision is actually being asked for.|회의는 지금 어떤 종류의 결정을 해야 하는지 모두가 이해할 때 더 생산적으로 느껴져.|Work|Intermediate|Use when talking about meeting clarity.
627|The conversation was thoughtful, but it kept circling the issue instead of resolving the tradeoff at the center of it.|대화는 깊이 있었지만 핵심 쟁점을 정리하기보다 주변을 맴도는 느낌이었어.|Work|Advanced|Use when evaluating a discussion honestly.
628|A meeting can be calm and respectful while still avoiding the one question that actually matters.|회의가 차분하고 존중하는 분위기라고 해서 정말 중요한 질문을 다루고 있다는 뜻은 아니야.|Work|Advanced|Use when reflecting on unspoken avoidance.
629|What makes a decision difficult isn't always complexity; sometimes it's the cost of choosing one priority over another.|결정을 어렵게 만드는 건 언제나 복잡성만이 아니라 한 우선순위를 택하면서 다른 걸 포기해야 하는 대가일 때도 있어.|Work|Advanced|Use when discussing tradeoffs.
630|The most useful meetings are the ones that leave less ambiguity, not just more shared airtime.|가장 유용한 회의는 모두가 말을 많이 한 회의가 아니라 애매함을 덜 남기는 회의야.|Work|Advanced|Use when reflecting on meeting quality.
631|Can you take a quick look at these slides?|이 슬라이드들 잠깐 봐줄 수 있어?|Work|Beginner|Use when asking for simple feedback.
632|I need to practice the presentation once more.|발표를 한 번 더 연습해야 해.|Work|Beginner|Use when getting ready to present.
633|The opening feels a little too long.|도입부가 조금 긴 것 같아.|Work|Beginner|Use when noticing a basic presentation issue.
634|I think the presentation will work better if we simplify the first section.|첫 부분을 단순하게 만들면 발표가 더 잘 흘러갈 것 같아.|Work|Intermediate|Use when suggesting a practical improvement.
635|The feedback was helpful because it showed me where the audience might lose the thread.|어느 부분에서 청중이 흐름을 놓칠 수 있는지 보여 줘서 피드백이 도움이 됐어.|Work|Intermediate|Use when explaining what made feedback useful.
636|The slides look polished, but I still want the spoken explanation to feel more natural.|슬라이드는 잘 다듬어졌지만 말로 설명하는 흐름은 더 자연스러웠으면 해.|Work|Intermediate|Use when distinguishing design from delivery.
637|A presentation becomes persuasive when the structure quietly guides the audience before they even notice it.|발표는 구조가 청중을 눈치채지 못할 정도로 자연스럽게 이끌 때 더 설득력을 갖게 돼.|Work|Advanced|Use when talking about high-level presentation quality.
638|Good feedback doesn't just point out what feels weak; it reveals why the message isn't landing yet.|좋은 피드백은 약한 부분만 지적하는 게 아니라 왜 메시지가 아직 제대로 닿지 않는지도 보여 줘.|Work|Advanced|Use when reflecting on valuable critique.
639|What I'm revising now isn't the information itself but the order that allows it to feel inevitable.|지금 내가 고치는 건 정보 자체가 아니라 그 정보가 자연스럽고 필연적으로 느껴지게 만드는 순서야.|Work|Advanced|Use when talking about refinement in communication.
640|The strongest presentations usually feel simple only because someone spent a long time removing what was unnecessary.|가장 강한 발표가 단순해 보이는 건 누군가가 불필요한 걸 없애는 데 오랜 시간을 들였기 때문인 경우가 많아.|Work|Advanced|Use when talking about the hidden work behind clarity.
641|I'm reviewing grammar rules again today.|오늘도 문법 규칙을 다시 보고 있어.|Study|Beginner|Use when describing simple study practice.
642|I wrote down a few new words from the lesson.|수업에서 새 단어 몇 개를 적어 뒀어.|Study|Beginner|Use when talking about a basic learning habit.
643|This part is easier when I practice it out loud.|이 부분은 소리 내서 연습하면 더 쉬워.|Study|Beginner|Use when describing what helps you learn.
644|I understand the rule better when I compare it with a sentence I already know.|이미 아는 문장과 비교해 보면 그 규칙이 더 잘 이해돼.|Study|Intermediate|Use when talking about study strategies.
645|Memorizing is useful at first, but I learn faster once I can see the pattern underneath.|처음엔 외우는 것도 도움이 되지만 그 아래 패턴이 보이기 시작하면 더 빨리 배워.|Study|Intermediate|Use when describing a deeper level of understanding.
646|The lesson felt easier after I stopped trying to get everything perfect on the first try.|처음부터 완벽하게 하려는 걸 멈추고 나니 수업이 훨씬 쉬워졌어.|Study|Intermediate|Use when reflecting on learning mindset.
647|Studying gets more interesting once I stop treating mistakes as proof that I'm not good at it.|실수를 못한다는 증거처럼 여기지 않게 되면서부터 공부가 더 흥미로워졌어.|Study|Advanced|Use when reflecting on a healthier learning mindset.
648|What I need isn't just more repetition, but a better sense of why the rule changes in different contexts.|내게 필요한 건 단순 반복이 아니라 왜 규칙이 문맥에 따라 달라지는지에 대한 더 나은 감각이야.|Study|Advanced|Use when talking about deeper understanding.
649|The hardest part of studying is often not the material itself but the patience required to stay with confusion.|공부에서 가장 어려운 건 내용 자체보다 헷갈리는 상태를 견디는 인내심일 때가 많아.|Study|Advanced|Use when reflecting on what learning really demands.
650|Real progress in learning is easy to miss because it often looks like slower, more careful thinking rather than sudden confidence.|배움의 진짜 진전은 갑작스러운 자신감보다 더 천천하고 신중한 사고처럼 보여서 놓치기 쉬워.|Study|Advanced|Use when talking about the nature of progress.
651|I need to finish this chapter tonight.|오늘 밤에 이 챕터를 끝내야 해.|Study|Beginner|Use when talking about a short-term study goal.
652|I highlighted the parts I want to review later.|나중에 다시 볼 부분들에 형광펜 표시를 해 뒀어.|Study|Beginner|Use when describing a simple reading habit.
653|The article was easier once I looked up a few words.|몇 단어만 찾아보니까 글이 훨씬 쉬워졌어.|Study|Beginner|Use when reading becomes easier with support.
654|Taking notes helps me stay engaged when the reading is dense.|내용이 빽빽할 때는 필기를 해야 집중이 유지돼.|Study|Intermediate|Use when describing how you handle difficult reading.
655|I remember more from a chapter when I summarize it in my own words right away.|챕터를 바로 내 말로 정리하면 기억에 훨씬 오래 남아.|Study|Intermediate|Use when talking about effective review.
656|Some passages only become clear after I stop reading for answers and start reading for structure.|어떤 지문은 답을 찾으려는 마음을 내려놓고 구조를 보기 시작해야 비로소 분명해져.|Study|Intermediate|Use when your reading strategy shifts.
657|The article wasn't difficult because of the vocabulary alone; it was difficult because every paragraph quietly shifted the argument.|그 글이 어려웠던 건 단어 때문만이 아니라 문단마다 논지의 방향이 미묘하게 달라졌기 때문이야.|Study|Advanced|Use when explaining why a text felt challenging.
658|Good notes don't just repeat the text; they capture what changed in my understanding while I was reading it.|좋은 필기는 본문을 그대로 옮기는 게 아니라 읽는 동안 내 이해가 어떻게 바뀌었는지를 남겨 줘.|Study|Advanced|Use when reflecting on what makes notes valuable.
659|Rereading becomes useful once I'm paying attention to how the writer builds pressure rather than just what they state.|다시 읽기는 글쓴이가 무엇을 말했는지만이 아니라 어떻게 논리를 쌓아 가는지를 볼 때 훨씬 유용해져.|Study|Advanced|Use when reading more analytically.
660|The more carefully I read, the more I notice that confusion often comes from what the text assumes rather than what it explains.|주의 깊게 읽을수록 헷갈림은 설명된 내용보다 당연하게 전제된 부분에서 오는 경우가 많다는 걸 느껴.|Study|Advanced|Use when reflecting on hidden complexity in texts.
661|I listened to the audio twice.|오디오를 두 번 들었어.|Study|Beginner|Use when talking about basic listening practice.
662|Some words were hard to catch the first time.|몇 단어는 처음 들었을 때 잘 안 들렸어.|Study|Beginner|Use when describing a simple listening challenge.
663|It helps when I read the transcript after listening.|듣고 나서 대본을 보면 훨씬 도움이 돼.|Study|Beginner|Use when talking about a helpful study method.
664|I understand more when I focus on the overall meaning instead of every single word.|단어 하나하나보다 전체 의미에 집중하면 더 많이 이해하게 돼.|Study|Intermediate|Use when describing a better listening strategy.
665|Repeating short clips makes it easier to notice rhythm and stress.|짧은 클립을 반복해서 들으면 리듬과 강세가 더 잘 들려.|Study|Intermediate|Use when practicing listening or speaking.
666|Speaking practice feels less intimidating when I aim for clarity before speed.|말하기 연습은 속도보다 명확함에 먼저 집중하면 덜 부담스러워.|Study|Intermediate|Use when explaining your approach to speaking.
667|Listening becomes much harder when I can hear the words but can't process them quickly enough in real time.|단어는 들리는데 실시간으로 처리 속도가 따라가지 못하면 리스닝이 훨씬 어려워져.|Study|Advanced|Use when describing a subtle listening challenge.
668|What improves my speaking most is not confidence alone, but repetition with enough feedback to notice what I'm missing.|내 말하기를 가장 크게 향상시키는 건 단순한 자신감이 아니라 무엇을 놓치고 있는지 알아차릴 만큼의 피드백이 있는 반복이야.|Study|Advanced|Use when talking about deliberate practice.
669|The gap between understanding and producing a language is frustrating precisely because it feels so close.|언어를 이해하는 것과 실제로 말로 꺼내는 것 사이의 차이는 거의 될 것 같아서 더 답답해.|Study|Advanced|Use when reflecting on language learning frustration.
670|Progress in listening and speaking is gradual enough that I have to notice it indirectly through what feels less exhausting than before.|듣기와 말하기의 진전은 너무 서서히 일어나서 예전보다 덜 지치는 부분을 통해 간접적으로 알아차려야 할 때가 많아.|Study|Advanced|Use when reflecting on subtle progress.
671|I think small habits matter more than motivation.|동기보다 작은 습관이 더 중요하다고 생각해.|Opinion|Beginner|Use when sharing a simple belief.
672|It feels good to make progress, even if it's slow.|느리더라도 진전이 있다는 건 기분 좋은 일이야.|Opinion|Beginner|Use when sharing a simple positive view.
673|I'm trying to be more consistent this month.|이번 달에는 더 꾸준해지려고 노력 중이야.|Opinion|Beginner|Use when talking about personal goals.
674|Motivation comes and goes, so I trust routines more than moods.|동기는 왔다 갔다 하니까 나는 기분보다 루틴을 더 믿는 편이야.|Opinion|Intermediate|Use when sharing a more considered opinion.
675|Consistency feels boring in the moment, but it creates results that emotion alone usually can't.|꾸준함은 순간순간 지루하게 느껴질 수 있지만 감정만으로는 만들기 어려운 결과를 만들어 줘.|Opinion|Intermediate|Use when comparing discipline and emotion.
676|I've learned that progress becomes visible only after you keep going past the point where it still feels insignificant.|진전은 아직 별것 아닌 것처럼 느껴지는 지점을 지나서도 계속해야 비로소 눈에 보인다는 걸 배웠어.|Opinion|Intermediate|Use when reflecting on persistence.
677|A sustainable habit isn't the one that looks impressive for a week; it's the one that survives an ordinary Tuesday.|지속 가능한 습관은 일주일 동안 대단해 보이는 게 아니라 평범한 화요일에도 살아남는 습관이야.|Opinion|Advanced|Use when defining sustainability in a memorable way.
678|I trust progress more when it grows quietly in the background than when it arrives with a burst of enthusiasm.|열정이 폭발하듯 오는 변화보다 조용히 배경에서 쌓이는 진전을 나는 더 믿게 돼.|Opinion|Advanced|Use when comparing flashy motivation and steady effort.
679|People often talk about discipline as if it's harsh, but for me it feels more like a way of reducing friction.|사람들은 규율을 엄격한 걸로 말하곤 하지만 나에게는 오히려 마찰을 줄이는 방식에 더 가까워.|Opinion|Advanced|Use when reframing discipline.
680|The hardest part of building habits isn't knowing what to do; it's tolerating how unremarkable the process feels at first.|습관을 만드는 데서 가장 어려운 건 무엇을 해야 하는지 모르는 게 아니라 초반 과정이 얼마나 평범하게 느껴지는지를 견디는 일이야.|Opinion|Advanced|Use when reflecting on why habits are hard to sustain.
681|I like using apps that make things simpler.|일을 더 단순하게 만들어 주는 앱을 좋아해.|Opinion|Beginner|Use when sharing a basic preference.
682|Too many notifications make it hard for me to focus.|알림이 너무 많으면 집중하기 어려워.|Opinion|Beginner|Use when talking about a simple annoyance.
683|I prefer tools that are easy to use right away.|나는 바로 쉽게 쓸 수 있는 도구를 선호해.|Opinion|Beginner|Use when talking about usability.
684|Technology is helpful when it removes friction instead of creating more decisions.|기술은 결정을 더 늘리는 대신 마찰을 줄여 줄 때 유용해.|Opinion|Intermediate|Use when sharing a more thoughtful opinion about tools.
685|A clean interface matters because it affects how willing I am to return to something every day.|깔끔한 인터페이스는 매일 다시 돌아오고 싶은 마음에 영향을 주기 때문에 중요해.|Opinion|Intermediate|Use when talking about design from a user's perspective.
686|The best tools don't demand constant attention; they quietly support what you're already trying to do.|최고의 도구는 계속 관심을 요구하지 않고 이미 하려던 일을 조용히 뒷받침해 줘.|Opinion|Intermediate|Use when describing what makes a product useful.
687|Convenience becomes powerful when it protects attention rather than simply speeding up more activity.|편리함은 단순히 더 많은 일을 빠르게 하게 만드는 게 아니라 주의를 지켜 줄 때 더 강력해져.|Opinion|Advanced|Use when reflecting on the real value of convenience.
688|A product can be full of features and still feel poorly designed if it constantly interrupts the user's intention.|기능이 많아도 사용자의 의도를 계속 끊는다면 잘 설계된 제품이라고 느껴지지 않아.|Opinion|Advanced|Use when critiquing design philosophy.
689|I trust tools more when they make my behavior easier to understand instead of merely trying to capture more time from me.|내 시간을 더 오래 붙잡으려 하기보다 내 행동을 더 잘 이해하게 해 주는 도구를 나는 더 신뢰해.|Opinion|Advanced|Use when comparing support and attention capture.
690|Good design often feels invisible because it lets the user stay focused on the purpose rather than the product itself.|좋은 디자인은 사용자가 제품 자체보다 목적에 집중하게 만들어서 오히려 잘 보이지 않는 경우가 많아.|Opinion|Advanced|Use when reflecting on subtle design quality.
691|It was nice seeing everyone again.|다시 다 같이 보니까 좋았어.|Social|Beginner|Use when talking after a gathering.
692|We should do this again sometime.|우리 다음에 또 이런 시간 가지자.|Social|Beginner|Use when ending a casual gathering warmly.
693|I'm glad I decided to come.|오길 잘한 것 같아.|Social|Beginner|Use when a plan turned out well.
694|I almost canceled, but I'm happy I made the effort.|거의 취소할 뻔했는데 그래도 나오길 잘했어.|Social|Intermediate|Use when a plan felt worth the effort.
695|The best part was how easy the conversation felt once everyone settled in.|다들 편해지고 나니까 대화가 자연스럽게 이어진 게 가장 좋았어.|Social|Intermediate|Use when reflecting on why a gathering felt good.
696|I like plans that feel relaxed enough for people to be more like themselves.|사람들이 더 자기답게 있을 수 있을 만큼 편안한 약속이 좋아.|Social|Intermediate|Use when describing your ideal kind of social time.
697|What makes a gathering memorable usually isn't the event itself, but the feeling people leave with afterward.|어떤 모임이 기억에 남는 건 보통 행사 자체보다 끝나고 난 뒤 사람들이 안고 가는 분위기 때문이야.|Social|Advanced|Use when reflecting on shared experiences.
698|A good social space gives people room to talk without making them feel like they have to perform.|좋은 모임 분위기는 사람들에게 말할 공간을 주면서도 뭔가 보여 줘야 한다는 부담은 덜어 줘.|Social|Advanced|Use when talking about comfortable group settings.
699|I've started valuing gatherings more when they leave me feeling connected rather than simply entertained.|단순히 재미있었다기보다 연결된 느낌을 남기는 모임을 더 소중하게 여기게 됐어.|Social|Advanced|Use when describing what matters more over time.
700|Sometimes the quietest part of an evening tells you the most about how comfortable people really feel together.|어떤 저녁의 가장 조용한 순간이 오히려 사람들이 얼마나 편한지 가장 잘 보여 줄 때가 있어.|Social|Advanced|Use when reflecting on group dynamics.
701|I want to plan one short trip before summer ends.|여름이 끝나기 전에 짧은 여행 하나는 가고 싶어.|Travel|Beginner|Use when sharing a simple travel wish.
702|The photos made the place look quieter than I expected.|사진으로 보니 그곳이 생각보다 더 한적해 보였어.|Travel|Beginner|Use when reacting to a destination.
703|I don't need a long trip, just a change of scenery.|긴 여행까지는 아니어도 풍경이 좀 바뀌면 좋겠어.|Travel|Beginner|Use when talking about wanting a short break.
704|A short trip feels more manageable when the travel itself isn't too tiring.|이동 자체가 너무 힘들지 않을 때 짧은 여행이 훨씬 더 가볍게 느껴져.|Travel|Intermediate|Use when describing what makes a trip worth it.
705|I enjoy travel more when the schedule leaves room to wander a little.|여행 일정에 조금은 헤맬 여유가 있을 때 더 즐겁더라.|Travel|Intermediate|Use when describing your travel style.
706|The places I remember best are usually the ones where I felt less rushed than usual.|가장 오래 기억에 남는 여행지는 보통 평소보다 덜 쫓기던 곳이야.|Travel|Intermediate|Use when reflecting on memorable travel.
707|A good trip doesn't have to be packed with activities if it gives you enough distance to notice your own thoughts again.|좋은 여행은 일정이 빼곡하지 않아도 다시 자기 생각을 들여다볼 만큼의 거리를 만들어 주면 충분해.|Travel|Advanced|Use when talking about the deeper value of travel.
708|What I look for in travel now is not constant excitement but a pace that lets my attention settle.|요즘 여행에서 내가 찾는 건 계속되는 자극이 아니라 내 주의가 가라앉을 수 있는 속도야.|Travel|Advanced|Use when describing a more mature travel preference.
709|The most restorative trips are often the ones that interrupt familiar patterns without overwhelming me with novelty.|가장 회복되는 여행은 익숙한 패턴은 끊어 주면서도 새로운 자극으로 나를 압도하지는 않는 여행인 것 같아.|Travel|Advanced|Use when reflecting on restorative travel.
710|Travel feels meaningful to me when I come back with a quieter mind, not just more photos.|나에게 의미 있는 여행은 사진이 더 많이 남는 여행이 아니라 마음이 더 조용해져서 돌아오는 여행이야.|Travel|Advanced|Use when explaining what travel means to you.
711|I want to keep studying even on busy days.|바쁜 날에도 공부를 계속 이어 가고 싶어.|Study|Beginner|Use when talking about consistency.
712|Ten minutes is better than doing nothing.|10분이라도 하는 게 아예 안 하는 것보단 나아.|Study|Beginner|Use when encouraging small progress.
713|I try to review a little every day.|매일 조금씩이라도 복습하려고 해.|Study|Beginner|Use when describing a simple habit.
714|Short study sessions work better for me when my schedule is unpredictable.|일정이 들쭉날쭉할 때는 짧게 나눠서 공부하는 게 나한테 더 잘 맞아.|Study|Intermediate|Use when explaining what fits your routine.
715|What helps most is lowering the barrier to starting, not raising the pressure to do more.|가장 도움이 되는 건 더 많이 하라고 압박하는 게 아니라 시작 장벽을 낮추는 거야.|Study|Intermediate|Use when talking about sustainable study habits.
716|I don't always need a perfect plan; sometimes I just need a reliable next step.|언제나 완벽한 계획이 필요한 건 아니고 그냥 믿고 따라갈 수 있는 다음 한 걸음이 필요할 때가 있어.|Study|Intermediate|Use when talking about practical progress.
717|Consistency becomes easier once I stop measuring each day by intensity and start measuring it by return.|꾸준함은 매일의 강도로 스스로를 재지 않고 다시 돌아오는 횟수로 보기 시작하면 훨씬 쉬워져.|Study|Advanced|Use when reframing consistency.
718|The goal isn't to feel inspired every day, but to make it easy enough to continue when inspiration is missing.|목표는 매일 영감을 느끼는 게 아니라 영감이 없을 때도 계속할 수 있을 만큼 쉽게 만들어 두는 거야.|Study|Advanced|Use when reflecting on sustainable discipline.
719|A learning habit becomes real when it survives boredom, distraction, and the urge to start over dramatically.|배움의 습관은 지루함과 산만함, 그리고 갑자기 처음부터 다시 시작하고 싶은 충동까지 견뎌 낼 때 비로소 진짜가 돼.|Study|Advanced|Use when talking about long-term persistence.
720|I've started to trust the kind of progress that looks almost invisible from day to day but becomes undeniable over months.|하루 단위로 보면 거의 보이지 않지만 몇 달이 지나면 분명해지는 그런 진전을 이제는 더 신뢰하게 됐어.|Study|Advanced|Use when reflecting on long-term growth.
